firstnameid,lastnameid,playerjerseynameid,commonnameid,gkglovetypecode,skintypecode,haircolorcode,facialhairtypecode,curve,jerseystylecode,agility,tattooback,accessorycode4,gksavetype,positioning,tattooleftarm,hairtypecode,standingtackle,preferredposition3,longpassing,penalties,animfreekickstartposcode,isretiring,longshots,gkdiving,icontrait2,interceptions,shoecolorcode2,crossing,potential,gkreflexes,finishingcode1,reactions,composure,vision,contractvaliduntil,finishing,dribbling,slidingtackle,accessorycode3,accessorycolourcode1,headtypecode,driref,sprintspeed,height,hasseasonaljersey,tattoohead,preferredposition2,strength,shoetypecode,birthdate,preferredposition1,tattooleftleg,ballcontrol,phypos,shotpower,trait1,socklengthcode,weight,hashighqualityhead,tattoorightarm,icontrait1,balance,gender,headassetid,gkkicking,defspe,internationalrep,shortpassing,freekickaccuracy,skillmoves,faceposerpreset,artificialkey,usercaneditname,avatarpomid,attackingworkrate,finishingcode2,aggression,acceleration,paskic,headingaccuracy,iscustomized,eyebrowcode,runningcode2,modifier,gkhandling,eyecolorcode,jerseysleevelengthcode,accessorycolourcode3,accessorycode1,playerjointeamdate,headclasscode,defensiveworkrate,tattoofront,nationality,preferredfoot,sideburnscode,weakfootabilitytypecode,jumping,personality,gkkickstyle,stamina,playerid,accessorycolourcode4,gkpositioning,headvariation,skillmoveslikelihood,trait2,shohan,skintonecode,shortstyle,overallrating,smallsidedshoetypecode,emotion,runstylecode,muscularitycode,jerseyfit,accessorycode2,shoedesigncode,shoecolorcode1,hairstylecode,bodytypecode,animpenaltiesstartposcode,pacdiv,defensiveawareness,runningcode1,preferredposition4,volleys,accessorycolourcode2,tattoorightleg,facialhaircolorcode
21412,21412,21412,0,0,0,0,0,1,0,1,0,0,0,1,0,16,1,-1,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1,1,2026,1,1,1,0,0,1,1,1,180,0,0,-1,1,0,146600,16,0,1,2,1,0,0,75,0,0,0,1,0,30917,1,1,1,1,1,1,0,94,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,159923,1,0,0,14,1,0,3,27,3,0,1,30917,0,1,0,1,0,1,2,0,1,500,3,0,0,2,0,0,0,0,3,0,1,1,0,27,1,0,0,0
21413,21413,21413,0,0,0,0,0,1,0,1,0,0,0,1,0,16,1,-1,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1,1,2026,1,1,1,0,0,1,1,1,180,0,0,-1,1,0,146600,16,0,1,2,1,0,0,75,0,0,0,1,0,30918,1,1,1,1,1,1,0,95,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,159923,1,0,0,14,1,0,3,27,4,0,1,30918,0,1,0,1,0,1,2,0,1,500,3,0,0,2,0,0,0,0,3,0,1,1,0,27,1,0,0,0
21414,21414,21414,0,0,0,0,0,1,0,1,0,0,0,1,0,16,1,-1,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1,1,2026,1,1,1,0,0,1,1,1,180,0,0,-1,1,0,146600,16,0,1,2,1,0,0,75,0,0,0,1,0,30919,1,1,1,1,1,1,0,96,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,159923,1,0,0,14,1,0,3,27,4,0,1,30919,0,1,0,1,0,1,2,0,1,500,3,0,0,2,0,0,0,0,3,0,1,1,0,27,1,0,0,0
9409,26529,10331,0,0,104,13,0,1,1,1,0,0,0,1,0,267,1,-1,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1,1,2026,1,1,1,0,0,6003,1,1,170,0,0,-1,1,0,146600,16,0,1,2,1,0,0,56,0,0,0,1,1,30957,1,1,1,1,1,1,0,97,0,0,0,0,1,1,1,1,0,5,0,0,1,3,0,0,0,160130,1,0,0,14,1,0,3,27,2,0,1,30957,0,1,0,1,0,1,4,0,1,500,3,0,0,0,0,0,0,0,9,0,1,1,0,27,1,0,0,0
9409,26529,10331,0,0,104,0,0,1,0,1,0,0,0,1,0,299,1,-1,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1,1,2026,1,1,1,0,0,8500,1,1,171,0,0,-1,1,0,146600,16,0,1,2,1,0,0,60,0,0,0,1,1,30963,1,1,1,1,1,1,0,98,0,0,0,0,1,1,1,1,0,6,0,0,1,9,0,0,0,160130,1,0,0,14,1,0,3,27,2,0,1,30963,0,1,0,1,0,1,8,0,1,500,3,0,0,0,0,0,0,0,2,0,1,1,0,27,1,0,0,0
9409,26529,10331,0,0,100,0,0,1,0,1,0,0,0,1,0,296,1,-1,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1,1,2026,1,1,1,0,0,10026,1,1,170,0,0,-1,1,0,146600,16,0,1,2,1,0,0,60,0,0,0,1,1,30964,1,1,1,1,1,1,0,99,0,0,0,0,1,1,1,1,0,5,0,0,1,9,0,0,0,160130,1,0,0,14,1,0,3,27,3,0,1,30964,0,1,0,1,0,1,9,0,1,500,3,0,0,0,0,0,0,0,8,0,1,1,0,27,1,0,0,0
9409,26529,10331,0,0,100,6,0,1,1,1,0,0,0,1,0,550,1,-1,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1,1,2026,1,1,1,0,0,10000,1,1,156,0,0,-1,1,0,146600,16,0,1,2,1,0,0,52,0,0,0,1,1,30965,1,1,1,1,1,1,0,100,0,0,0,0,1,1,1,1,0,4,0,0,1,9,0,0,0,160130,1,0,0,14,1,0,3,27,3,0,1,30965,0,1,0,1,0,1,7,0,1,500,3,0,0,0,0,0,0,0,8,0,1,1,0,27,1,0,0,0
7334,7835,7835,0,0,0,0,3,73,0,73,0,0,0,91,0,55,38,-1,66,86,0,0,84,10,0,44,0,74,89,14,0,85,85,77,2026,93,79,35,0,0,1008,80,86,189,1,0,-1,93,2,144419,25,0,84,87,92,136839172,0,88,1,0,16,70,0,31432,8,44,3,76,81,3,0,101,0,0,2,0,75,88,74,94,0,0,11,0,11,9,0,0,0,160432,0,2,0,108,1,0,4,89,3,0,86,31432,0,6,0,3,1040,90,8,0,89,502,4,0,0,0,0,0,3,0,5,0,87,36,2,21,90,0,0,0
24612,20764,24607,24607,0,0,0,0,85,0,89,0,0,0,95,0,25,40,-1,73,88,0,0,88,5,0,40,15,72,94,6,0,94,89,80,2027,97,96,35,0,0,527,94,94,183,1,0,-1,83,1,143884,25,0,94,75,93,1114113,0,78,0,0,4194304,83,0,37576,11,43,5,84,88,4,0,102,0,0,0,0,46,95,79,84,0,1,10,0,11,3,0,0,0,160432,0,0,0,54,1,0,5,79,3,0,81,37576,0,6,0,4,0,94,5,0,94,500,3,0,0,0,0,0,0,0,24,0,94,36,1,21,95,0,0,0
9410,22283,10331,0,0,0,0,0,1,0,1,0,0,0,1,0,16,1,-1,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1,1,2027,1,1,1,0,0,5500,1,1,180,0,0,-1,1,0,146600,16,0,1,2,1,0,0,75,0,0,0,1,0,40007,1,1,1,1,1,1,0,103,0,0,0,0,1,1,1,1,0,0,0,0,1,4,0,0,0,160097,0,0,0,14,1,0,3,27,2,0,1,40007,0,1,0,1,0,1,2,0,1,500,3,0,0,2,0,0,0,0,2,0,1,1,0,27,1,0,0,0
9410,26529,10331,0,0,2,3,0,1,0,1,0,0,0,1,0,78,1,-1,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1,1,2027,1,1,1,0,0,5500,1,1,178,0,0,-1,1,0,142745,16,0,1,2,1,0,0,74,0,0,0,1,0,40016,1,1,1,1,1,1,0,104,0,0,0,0,1,1,1,1,0,1,0,0,1,1,0,0,0,160130,0,0,0,14,1,0,3,27,4,0,1,40016,0,1,0,1,0,1,2,0,1,500,3,0,0,0,0,0,0,0,2,0,1,1,0,27,1,0,0,3
6345,6345,6345,0,0,0,0,0,1,0,1,0,0,0,1,0,16,1,-1,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1,1,2027,1,1,1,0,0,1,1,1,180,0,0,-1,1,0,146600,16,0,1,2,1,0,0,75,1,0,0,1,0,40030,1,1,1,1,1,1,0,105,0,0,0,0,1,1,1,1,0,0,0,0,1,3,0,0,0,160231,0,0,0,14,1,0,3,27,2,0,1,40030,0,1,0,1,0,1,6,0,1,500,3,0,0,2,0,0,0,0,2,0,1,1,0,27,1,0,0,0
6346,6346,6346,0,0,0,0,0,1,0,1,0,0,0,1,0,16,1,-1,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1,1,2027,1,1,1,0,0,1,1,1,180,0,0,-1,1,0,146600,16,0,1,2,1,0,0,75,1,0,0,1,0,40031,1,1,1,1,1,1,0,106,0,0,0,0,1,1,1,1,0,0,0,0,1,2,0,0,0,160231,0,0,0,14,1,0,3,27,3,0,1,40031,0,1,0,1,0,1,2,0,1,500,3,0,0,2,0,0,0,0,2,0,1,1,0,27,1,0,0,0
9410,22283,10331,0,0,0,0,0,1,0,1,0,0,0,1,0,16,1,-1,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1,1,2027,1,1,1,0,0,5500,1,1,180,0,0,-1,1,0,146600,16,0,1,2,1,0,0,75,1,0,0,1,0,40032,1,1,1,1,1,1,0,107,0,0,0,0,1,1,1,1,0,0,0,0,1,4,0,0,0,160097,0,0,0,14,1,0,3,27,4,0,1,40032,0,1,0,1,0,1,2,0,1,500,3,0,0,2,0,0,0,0,2,0,1,1,0,27,1,0,0,0
6347,6347,6347,0,0,0,0,0,1,0,1,0,0,0,1,0,16,1,-1,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1,1,2027,1,1,1,0,0,1,1,1,180,0,0,-1,1,0,146600,16,0,1,2,1,0,0,75,1,0,0,1,0,40033,1,1,1,1,1,1,0,108,0,0,0,0,1,1,1,1,0,0,0,0,1,4,0,0,0,160231,0,0,0,14,1,0,3,27,4,0,1,40033,0,1,0,1,0,1,2,0,1,500,3,0,0,2,0,0,0,0,2,0,1,1,0,27,1,0,0,0
6348,6348,6348,0,0,0,0,0,1,0,1,0,0,0,1,0,16,1,-1,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1,1,2027,1,1,1,0,0,1,1,1,180,0,0,-1,1,0,146600,16,0,1,2,1,0,0,75,1,0,0,1,0,40034,1,1,1,1,1,1,0,109,0,0,0,0,1,1,1,1,0,0,0,0,1,2,0,0,0,160231,0,0,0,14,1,0,3,27,2,0,1,40034,0,1,0,1,0,1,3,0,1,500,3,0,0,2,0,0,0,0,2,0,1,1,0,27,1,0,0,0
6349,6349,6349,0,0,0,0,0,1,0,1,0,0,0,1,0,16,1,-1,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1,1,2027,1,1,1,0,0,1,1,1,180,0,0,-1,1,0,146600,16,0,1,2,1,0,0,75,1,0,0,1,0,40035,1,1,1,1,1,1,0,110,0,0,0,0,1,1,1,1,0,0,0,0,1,4,0,0,0,160231,0,0,0,14,1,0,3,27,2,0,1,40035,0,1,0,1,0,1,4,0,1,500,3,0,0,2,0,0,0,0,2,0,1,1,0,27,1,0,0,0
6350,6350,6350,0,0,0,0,0,1,0,1,0,0,0,1,0,16,1,-1,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1,1,2027,1,1,1,0,0,1,1,1,180,0,0,-1,1,0,146600,16,0,1,2,1,0,0,75,1,0,0,1,0,40036,1,1,1,1,1,1,0,111,0,0,0,0,1,1,1,1,0,0,0,0,1,3,0,0,0,160231,0,0,0,14,1,0,3,27,3,0,1,40036,0,1,0,1,0,1,4,0,1,500,3,0,0,2,0,0,0,0,2,0,1,1,0,27,1,0,0,0
6351,6351,6351,0,0,0,0,0,1,0,1,0,0,0,1,0,16,1,-1,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1,1,2027,1,1,1,0,0,1,1,1,180,0,0,-1,1,0,146600,16,0,1,2,1,0,0,75,1,0,0,1,0,40037,1,1,1,1,1,1,0,112,0,0,0,0,1,1,1,1,0,0,0,0,1,3,0,0,0,160231,0,0,0,14,1,0,3,27,3,0,1,40037,0,1,0,1,0,1,8,0,1,500,3,0,0,2,0,0,0,0,2,0,1,1,0,27,1,0,0,0
9410,26529,10331,0,0,0,0,0,1,0,1,0,0,0,1,0,16,1,-1,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1,1,2027,1,1,1,0,0,5500,1,1,184,0,0,-1,1,0,146600,16,0,1,2,1,0,0,82,0,0,0,1,0,40038,1,1,1,1,1,1,0,113,0,0,0,0,1,1,1,1,0,0,0,0,1,9,0,0,0,160231,0,0,0,14,1,0,3,27,4,0,1,40038,0,1,0,1,0,1,9,0,1,500,3,0,0,2,0,0,0,0,2,0,1,1,0,27,1,0,0,0
9410,22283,10331,0,0,0,0,0,1,0,1,0,0,0,1,0,16,1,-1,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1,1,2027,1,1,1,0,0,5500,1,1,180,0,0,-1,1,0,146600,16,0,1,2,1,0,0,75,1,0,0,1,0,40039,1,1,1,1,1,1,0,114,0,0,0,0,1,1,1,1,0,0,0,0,1,3,0,0,0,160130,0,0,0,14,1,0,3,27,4,0,1,40039,0,1,0,1,0,1,4,0,1,500,3,0,0,2,0,0,0,0,2,0,1,1,0,27,1,0,0,0
6352,6352,6352,0,0,0,0,0,1,0,1,0,0,0,1,0,16,1,-1,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1,1,2027,1,1,1,0,0,1,1,1,180,0,0,-1,1,0,146600,16,0,1,2,1,0,0,75,1,0,0,1,0,40040,1,1,1,1,1,1,0,115,0,0,0,0,1,1,1,1,0,0,0,0,1,3,0,0,0,160231,0,0,0,14,1,0,3,27,2,0,1,40040,0,1,0,1,0,1,5,0,1,500,3,0,0,2,0,0,0,0,2,0,1,1,0,27,1,0,0,0
9410,26529,10331,0,0,0,0,0,1,0,1,0,0,0,1,0,16,1,-1,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1,1,2027,1,1,1,0,0,5500,1,1,180,0,0,-1,1,0,146600,16,0,1,2,1,0,0,75,1,0,0,1,0,40041,1,1,1,1,1,1,0,116,0,0,0,0,1,1,1,1,0,0,0,0,1,4,0,0,0,160097,0,0,0,14,1,0,3,27,3,0,1,40041,0,1,0,1,0,1,5,0,1,500,3,0,0,2,0,0,0,0,2,0,1,1,0,27,1,0,0,0
9410,26529,10331,0,0,2,6,0,1,0,1,0,0,0,1,0,12,1,-1,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1,1,2027,1,1,1,0,0,5500,1,1,177,0,0,-1,1,0,144853,16,0,1,2,1,0,0,67,1,0,0,1,0,40042,1,1,1,1,1,1,0,117,0,0,0,0,1,1,1,1,0,0,0,0,1,3,0,0,0,160130,0,0,0,14,1,0,3,27,3,0,1,40042,0,1,0,1,0,1,5,0,1,500,3,0,0,0,0,0,0,0,2,0,1,1,0,27,1,0,0,0
6353,6353,6353,0,0,0,0,0,1,0,1,0,0,0,1,0,16,1,-1,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1,1,2027,1,1,1,0,0,1,1,1,180,0,0,-1,1,0,146600,16,0,1,2,1,0,0,75,1,0,0,1,0,40043,1,1,1,1,1,1,0,118,0,0,0,0,1,1,1,1,0,0,0,0,1,5,0,0,0,160231,0,0,0,14,1,0,3,27,4,0,1,40043,0,1,0,1,0,1,2,0,1,500,3,0,0,2,0,0,0,0,2,0,1,1,0,27,1,0,0,0
9410,26529,10331,0,0,0,0,6,1,0,1,0,0,0,1,0,16,1,-1,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1,1,2027,1,1,1,0,0,5500,1,1,188,0,0,-1,1,0,143888,16,0,1,2,1,0,0,85,1,0,0,1,0,40044,1,1,1,1,1,1,0,119,0,0,0,0,1,1,1,1,0,0,0,0,1,3,0,0,0,160130,0,0,0,14,1,0,3,27,4,0,1,40044,0,1,0,1,0,1,3,0,1,500,3,0,0,0,0,0,0,0,2,0,1,1,0,27,1,0,0,0
6354,6354,6354,0,0,0,0,0,1,0,1,0,0,0,1,0,16,1,-1,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1,1,2027,1,1,1,0,0,1,1,1,180,0,0,-1,1,0,146600,16,0,1,2,1,0,0,75,1,0,0,1,0,40045,1,1,1,1,1,1,0,120,0,0,0,0,1,1,1,1,0,0,0,0,1,8,0,0,0,160231,0,0,0,14,1,0,3,27,2,0,1,40045,0,1,0,1,0,1,2,0,1,500,3,0,0,2,0,0,0,0,2,0,1,1,0,27,1,0,0,0
9410,26529,10331,0,0,0,0,6,1,0,1,0,0,0,1,0,129,1,-1,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1,1,2027,1,1,1,0,0,5500,1,1,180,0,0,-1,1,0,142466,16,0,1,2,1,0,0,75,1,0,0,1,0,40046,1,1,1,1,1,1,0,121,0,0,0,0,1,1,1,1,0,0,0,0,1,4,0,0,0,160130,0,0,0,14,1,0,3,27,2,0,1,40046,0,1,0,1,0,1,3,0,1,500,3,0,0,0,0,0,0,0,2,0,1,1,0,27,1,0,0,0
6355,6355,6355,0,0,0,0,0,1,0,1,0,0,0,1,0,16,1,-1,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1,1,2027,1,1,1,0,0,1,1,1,180,0,0,-1,1,0,146600,16,0,1,2,1,0,0,75,1,0,0,1,0,40047,1,1,1,1,1,1,0,122,0,0,0,0,1,1,1,1,0,0,0,0,1,4,0,0,0,160231,0,0,0,14,1,0,3,27,3,0,1,40047,0,1,0,1,0,1,3,0,1,500,3,0,0,2,0,0,0,0,2,0,1,1,0,27,1,0,0,0
22283,18140,18140,0,0,0,0,0,1,0,1,0,0,0,1,0,16,1,-1,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1,1,2027,1,1,1,0,0,1,1,1,180,0,0,-1,1,0,146600,16,0,1,2,1,0,0,75,1,0,0,1,0,40048,1,1,1,1,1,1,0,123,0,0,0,0,1,1,1,1,0,0,0,0,1,3,0,0,0,160097,0,0,0,14,1,0,3,27,3,0,1,40048,0,1,0,1,0,1,5,0,1,500,3,0,0,2,0,0,0,0,2,0,1,1,0,27,1,0,0,0
9410,26529,10331,0,0,0,3,1,1,0,1,0,0,0,1,0,6,1,-1,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1,1,2027,1,1,1,0,0,5500,1,1,189,0,0,-1,1,0,144660,16,0,1,2,1,0,0,87,1,0,0,1,0,40049,1,1,1,1,1,1,0,124,0,0,0,0,1,1,1,1,0,2,0,0,1,3,0,0,0,160130,0,0,0,14,1,0,3,27,4,0,1,40049,0,1,0,1,0,1,7,0,1,500,3,0,0,0,0,0,0,0,2,0,1,1,0,27,1,0,0,0
9410,26529,10331,0,0,0,0,0,1,0,1,0,0,0,1,0,16,1,-1,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1,1,2027,1,1,1,0,0,5500,1,1,180,0,0,-1,1,0,146600,16,0,1,2,1,0,0,75,1,0,0,1,0,40050,1,1,1,1,1,1,0,125,0,0,0,0,1,1,1,1,0,0,0,0,1,9,0,0,0,160097,0,0,0,14,1,0,3,27,2,0,1,40050,0,1,0,1,0,1,9,0,1,500,3,0,0,2,0,0,0,0,2,0,1,1,0,27,1,0,0,0
6356,6356,6356,0,0,0,0,0,1,0,1,0,0,0,1,0,16,1,-1,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1,1,2027,1,1,1,0,0,1,1,1,180,0,0,-1,1,0,146600,16,0,1,2,1,0,0,75,1,0,0,1,0,40051,1,1,1,1,1,1,0,126,0,0,0,0,1,1,1,1,0,0,0,0,1,3,0,0,0,160231,0,0,0,14,1,0,3,27,2,0,1,40051,0,1,0,1,0,1,4,0,1,500,3,0,0,2,0,0,0,0,2,0,1,1,0,27,1,0,0,0
6357,6357,6357,0,0,0,0,0,1,0,1,0,0,0,1,0,16,1,-1,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1,1,2027,1,1,1,0,0,1,1,1,180,0,0,-1,1,0,146600,16,0,1,2,1,0,0,75,1,0,0,1,0,40052,1,1,1,1,1,1,0,127,0,0,0,0,1,1,1,1,0,0,0,0,1,3,0,0,0,160231,0,0,0,14,1,0,3,27,3,0,1,40052,0,1,0,1,0,1,3,0,1,500,3,0,0,2,0,0,0,0,2,0,1,1,0,27,1,0,0,0
6358,6358,6358,0,0,0,0,0,1,0,1,0,0,0,1,0,16,1,-1,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1,1,2027,1,1,1,0,0,1,1,1,180,0,0,-1,1,0,146600,16,0,1,2,1,0,0,75,1,0,0,1,0,40053,1,1,1,1,1,1,0,128,0,0,0,0,1,1,1,1,0,0,0,0,1,5,0,0,0,160231,0,0,0,14,1,0,3,27,3,0,1,40053,0,1,0,1,0,1,2,0,1,500,3,0,0,2,0,0,0,0,2,0,1,1,0,27,1,0,0,0
6359,6359,6359,0,0,0,0,0,1,0,1,0,0,0,1,0,16,1,-1,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1,1,2027,1,1,1,0,0,1,1,1,180,0,0,-1,1,0,146600,16,0,1,2,1,0,0,75,1,0,0,1,0,40054,1,1,1,1,1,1,0,129,0,0,0,0,1,1,1,1,0,0,0,0,1,7,0,0,0,160231,0,0,0,14,1,0,3,27,4,0,1,40054,0,1,0,1,0,1,4,0,1,500,3,0,0,2,0,0,0,0,2,0,1,1,0,27,1,0,0,0
6360,6360,6360,0,0,0,0,0,1,0,1,0,0,0,1,0,16,1,-1,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1,1,2027,1,1,1,0,0,1,1,1,180,0,0,-1,1,0,146600,16,0,1,2,1,0,0,75,1,0,0,1,0,40055,1,1,1,1,1,1,0,130,0,0,0,0,1,1,1,1,0,0,0,0,1,2,0,0,0,160231,0,0,0,14,1,0,3,27,4,0,1,40055,0,1,0,1,0,1,3,0,1,500,3,0,0,2,0,0,0,0,2,0,1,1,0,27,1,0,0,0
6361,6361,6361,0,0,0,0,0,1,0,1,0,0,0,1,0,16,1,-1,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1,1,2027,1,1,1,0,0,1,1,1,180,0,0,-1,1,0,146600,16,0,1,2,1,0,0,75,1,0,0,1,0,40056,1,1,1,1,1,1,0,131,0,0,0,0,1,1,1,1,0,0,0,0,1,4,0,0,0,160231,0,0,0,14,1,0,3,27,2,0,1,40056,0,1,0,1,0,1,9,0,1,500,3,0,0,2,0,0,0,0,2,0,1,1,0,27,1,0,0,0
9410,26529,10331,0,0,0,0,0,1,0,1,0,0,0,1,0,16,1,-1,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1,1,2027,1,1,1,0,0,5500,1,1,140,0,0,-1,1,0,155342,16,0,1,2,1,0,0,41,1,0,0,1,0,40057,1,1,1,1,1,1,0,132,0,0,0,0,1,1,1,1,0,0,0,0,1,5,1,0,0,160130,0,0,0,14,1,0,3,27,3,0,1,40057,0,1,0,1,0,1,4,0,1,500,3,0,0,2,0,0,0,0,2,0,1,1,0,27,1,0,0,0
6362,6362,6362,0,0,0,0,0,1,0,1,0,0,0,1,0,16,1,-1,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1,1,2027,1,1,1,0,0,1,1,1,180,0,0,-1,1,0,146600,16,0,1,2,1,0,0,75,1,0,0,1,0,40058,1,1,1,1,1,1,0,133,0,0,0,0,1,1,1,1,0,0,0,0,1,3,0,0,0,160231,0,0,0,14,1,0,3,27,3,0,1,40058,0,1,0,1,0,1,4,0,1,500,3,0,0,2,0,0,0,0,2,0,1,1,0,27,1,0,0,0
6363,6363,6363,0,0,0,0,0,1,0,1,0,0,0,1,0,16,1,-1,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1,1,2027,1,1,1,0,0,1,1,1,180,0,0,-1,1,0,146600,16,0,1,2,1,0,0,75,1,0,0,1,0,40059,1,1,1,1,1,1,0,134,0,0,0,0,1,1,1,1,0,0,0,0,1,3,0,0,0,160231,0,0,0,14,1,0,3,27,4,0,1,40059,0,1,0,1,0,1,5,0,1,500,3,0,0,2,0,0,0,0,2,0,1,1,0,27,1,0,0,0
6364,6364,6364,0,0,0,0,0,1,0,1,0,0,0,1,0,16,1,-1,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1,1,2027,1,1,1,0,0,1,1,1,180,0,0,-1,1,0,146600,16,0,1,2,1,0,0,75,1,0,0,1,0,40060,1,1,1,1,1,1,0,135,0,0,0,0,1,1,1,1,0,0,0,0,1,7,0,0,0,160231,0,0,0,14,1,0,3,27,4,0,1,40060,0,1,0,1,0,1,4,0,1,500,3,0,0,2,0,0,0,0,2,0,1,1,0,27,1,0,0,0
6365,6365,6365,0,0,0,0,0,1,0,1,0,0,0,1,0,16,1,-1,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1,1,2027,1,1,1,0,0,1,1,1,180,0,0,-1,1,0,146600,16,0,1,2,1,0,0,75,0,0,0,1,0,40061,1,1,1,1,1,1,0,136,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,160231,0,0,0,14,1,0,3,27,2,0,1,40061,0,1,0,1,0,1,2,0,1,500,3,0,0,2,0,0,0,0,2,0,1,1,0,27,1,0,0,0
6366,6366,6366,0,0,0,0,0,1,0,1,0,0,0,1,0,16,1,-1,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1,1,2027,1,1,1,0,0,1,1,1,180,0,0,-1,1,0,146600,16,0,1,2,1,0,0,75,1,0,0,1,0,40062,1,1,1,1,1,1,0,137,0,0,0,0,1,1,1,1,0,0,0,0,1,2,0,0,0,160231,0,0,0,14,1,0,3,27,2,0,1,40062,0,1,0,1,0,1,3,0,1,500,3,0,0,2,0,0,0,0,2,0,1,1,0,27,1,0,0,0
6367,6367,6367,0,0,0,0,0,1,0,1,0,0,0,1,0,16,1,-1,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1,1,2027,1,1,1,0,0,1,1,1,180,0,0,-1,1,0,146600,16,0,1,2,1,0,0,75,1,0,0,1,0,40063,1,1,1,1,1,1,0,138,0,0,0,0,1,1,1,1,0,0,0,0,1,5,0,0,0,160231,0,0,0,14,1,0,3,27,3,0,1,40063,0,1,0,1,0,1,2,0,1,500,3,0,0,2,0,0,0,0,2,0,1,1,0,27,1,0,0,0
6368,6368,6368,0,0,0,0,0,1,0,1,0,0,0,1,0,16,1,-1,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1,1,2027,1,1,1,0,0,1,1,1,180,0,0,-1,1,0,146600,16,0,1,2,1,0,0,75,1,0,0,1,0,40064,1,1,1,1,1,1,0,139,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,160231,0,0,0,14,1,0,3,27,3,0,1,40064,0,1,0,1,0,1,3,0,1,500,3,0,0,2,0,0,0,0,2,0,1,1,0,27,1,0,0,0
6369,6369,6369,0,0,0,0,0,1,0,1,0,0,0,1,0,16,1,-1,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1,1,2027,1,1,1,0,0,1,1,1,180,0,0,-1,1,0,146600,16,0,1,2,1,0,0,75,1,0,0,1,0,40065,1,1,1,1,1,1,0,140,0,0,0,0,1,1,1,1,0,0,0,0,1,9,0,0,0,160231,0,0,0,14,1,0,3,27,4,0,1,40065,0,1,0,1,0,1,10,0,1,500,3,0,0,2,0,0,0,0,2,0,1,1,0,27,1,0,0,0
6370,6370,6370,0,0,0,0,0,1,0,1,0,0,0,1,0,16,1,-1,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1,1,2027,1,1,1,0,0,1,1,1,180,0,0,-1,1,0,146600,16,0,1,2,1,0,0,75,1,0,0,1,0,40066,1,1,1,1,1,1,0,141,0,0,0,0,1,1,1,1,0,0,0,0,1,9,0,0,0,160231,0,0,0,14,1,0,3,27,2,0,1,40066,0,1,0,1,0,1,2,0,1,500,3,0,0,2,0,0,0,0,2,0,1,1,0,27,1,0,0,0
