chestbadge,shortsnumberplacementcode,shortsnumbercolorprimg,teamcolorsecb,shortsrenderingdetailmaptype,jerseyfrontnumberplacementcode,jerseynumbercolorsecr,jerseynumbercolorprimr,jerseynumbercolorprimg,shortsnumbercolorsecb,teamcolorprimg,shortsnumbercolorterb,shortsnumbercolorprimr,teamcolortertb,jerseynumbercolorterg,shortsnumbercolorprimb,jerseynamelayouttype,jerseynumbercolorterr,jerseyrightsleevebadge,jerseynumbercolorprimb,jerseyshapestyle,jerseybacknameplacementcode,teamcolorprimr,jerseynamecolorg,jerseyleftsleevebadge,teamcolorsecg,shortsnumbercolorsecg,teamcolortertr,jerseynumbercolorsecg,renderingmaterialtype,shortsnumbercolorterr,teamcolorsecr,jerseycollargeometrytype,shortsnumbercolorterg,jerseynamecolorr,teamcolorprimb,jerseyrenderingdetailmaptype,jerseynumbercolorsecb,jerseynamecolorb,jerseynumbercolorterb,teamcolortertg,shortsnumbercolorsecr,jerseybacknamefontcase,teamkittypetechid,powid,isinheritbasedetailmap,islocked,numberfonttype,jerseynamefonttype,teamkitid,teamcolorprimpercent,teamcolorsecpercent,year,captainarmband,teamtechid,isembargoed,hasadvertisingkit,dlc,teamcolortertpercent,armbandtype,shortsnumberfonttype,shortstyle,jerseyfit,jerseyrestriction
0,1,220,116,0,1,220,220,220,220,121,220,220,110,12,220,0,12,0,220,0,1,80,220,0,149,220,79,220,0,220,80,0,220,220,97,0,220,220,12,141,220,0,2,-1,0,0,130,132,6848,63,35,0,78,113009,0,0,0,79,0,130,0,0,0
0,1,26,69,0,1,150,220,220,22,144,22,135,231,150,22,0,150,0,220,0,1,3,220,0,89,26,231,150,0,135,28,7,26,220,97,0,150,220,150,231,135,0,0,-1,0,0,131,129,6955,81,16,0,78,113010,0,0,0,94,0,252,0,0,0
0,1,220,175,0,1,220,12,12,220,225,220,220,30,12,220,0,12,0,12,0,1,225,12,0,185,220,30,220,0,220,143,7,220,12,224,0,220,12,12,30,220,0,1,-1,0,0,131,129,6956,74,25,0,78,113010,0,0,0,95,0,252,0,0,0
0,1,128,24,0,1,100,128,128,128,23,128,128,29,100,128,0,100,0,128,0,1,24,128,0,23,128,29,100,0,128,24,7,128,128,24,0,100,128,100,29,128,0,2,-1,0,0,131,129,6957,97,97,0,78,113010,0,0,0,99,0,252,0,0,0
0,1,12,112,0,1,241,12,12,12,100,12,12,40,12,12,0,12,0,12,0,1,254,12,0,156,12,253,108,0,12,254,0,12,12,41,0,0,12,12,99,12,0,0,-1,0,0,129,70,7663,58,41,0,78,113011,0,0,0,61,0,133,0,0,1
0,1,220,138,0,1,34,220,220,220,31,220,220,47,220,220,0,220,0,220,0,1,35,220,0,73,220,34,27,0,220,55,0,220,220,51,0,48,220,220,28,220,0,1,-1,0,0,129,70,7664,82,13,0,78,113011,0,0,0,100,0,133,0,0,1
0,1,220,115,0,1,58,220,220,220,121,220,220,109,220,220,0,220,0,220,0,1,80,220,0,149,220,80,150,0,220,80,0,220,220,97,0,115,220,220,140,220,0,2,-1,0,0,129,70,7665,64,35,0,78,113011,0,0,0,81,0,133,0,0,0
0,1,188,71,0,1,251,251,188,55,29,55,251,73,96,55,0,135,0,55,0,1,197,188,0,49,188,44,188,0,251,45,19,188,251,41,0,55,55,3,50,251,0,0,-1,0,0,255,129,6952,94,5,0,78,113012,0,0,0,92,0,252,0,0,0
0,1,85,122,0,1,44,44,85,161,195,161,44,222,0,161,0,0,0,161,0,1,174,85,0,60,85,174,85,0,44,83,7,85,44,218,0,161,161,128,199,44,0,1,-1,0,0,255,129,6953,69,14,0,78,113012,0,0,0,91,0,252,0,0,0
0,1,40,51,0,1,94,142,40,53,208,53,142,16,26,53,0,94,0,53,0,1,232,40,0,40,40,231,26,0,142,69,7,40,142,19,0,34,53,34,207,142,0,2,-1,0,0,255,129,6954,86,11,0,78,113012,0,0,0,95,0,252,0,0,0
0,1,220,65,0,0,220,220,220,220,50,220,220,87,220,220,0,220,0,220,0,1,167,220,39,46,220,172,220,0,220,42,0,220,220,83,0,220,220,220,53,220,0,0,-1,0,0,182,96,13732,88,8,0,0,113018,0,0,0,95,0,182,0,0,1
0,1,55,65,0,0,192,192,55,72,221,72,192,236,55,72,0,192,0,72,0,1,221,55,39,33,55,236,55,0,192,159,0,55,192,222,0,72,72,72,236,192,0,1,-1,0,0,182,96,13733,90,6,0,0,113018,0,0,0,90,1,182,0,0,1
0,1,12,23,0,0,12,12,12,12,229,12,12,20,12,12,0,12,0,12,0,1,182,12,39,183,12,182,12,0,12,88,7,12,12,20,0,12,12,12,230,12,0,2,-1,0,0,182,96,13734,75,10,0,0,113018,0,0,0,95,0,182,0,0,0
0,1,220,78,0,0,220,220,220,220,95,220,220,49,220,220,0,220,0,220,0,1,250,220,0,37,220,251,220,0,220,38,0,220,220,49,0,220,220,220,96,220,0,0,-1,0,0,6,1,14068,88,7,0,0,113029,0,1,0,97,0,6,0,0,0
0,1,220,30,0,0,220,220,220,220,51,220,220,66,220,220,0,220,0,220,0,1,39,220,0,57,220,41,220,0,220,229,0,220,220,67,0,220,220,220,51,220,0,1,-1,0,0,6,1,14069,88,7,0,0,113029,0,1,0,97,0,6,0,0,0
0,1,12,11,0,0,12,12,12,12,222,12,12,105,12,12,0,12,0,12,0,1,251,12,0,11,12,250,12,0,12,11,0,12,12,106,0,12,12,12,221,12,0,2,-1,0,0,6,1,14070,94,5,0,0,113029,0,0,0,88,0,6,0,0,0
0,0,12,30,0,0,220,220,220,12,36,12,12,30,220,12,0,220,0,220,0,1,210,220,350,30,12,30,220,0,12,33,0,12,220,27,0,220,220,220,30,12,0,0,-1,0,0,10,6,14863,87,9,0,0,113037,0,0,0,99,0,1,0,0,0
0,0,12,224,0,0,12,12,12,12,224,12,12,231,12,12,0,12,0,12,0,1,224,12,350,224,12,231,12,0,12,224,7,12,12,224,0,12,12,12,231,12,0,1,-1,0,0,10,6,14864,91,91,0,0,113037,0,0,0,99,0,1,0,0,0
0,0,12,80,0,0,12,12,12,12,126,12,12,81,12,12,0,12,0,12,0,1,6,12,350,126,12,6,12,0,12,6,7,12,12,80,0,12,12,12,127,12,0,2,-1,0,0,10,6,14865,91,91,0,0,113037,0,0,0,99,0,1,0,0,0
0,1,220,31,0,0,220,220,220,220,43,220,220,52,220,220,0,220,0,220,0,1,231,220,2149,30,220,234,220,0,220,30,0,220,220,51,0,220,220,220,44,220,0,0,-1,0,0,138,6,11907,87,6,0,0,113040,0,1,0,88,0,138,0,0,0
0,1,27,31,0,0,228,228,27,35,230,35,228,231,27,35,0,228,0,35,0,1,230,27,2149,30,27,231,27,0,228,29,0,27,228,230,0,35,35,35,231,228,0,1,-1,0,0,138,6,11908,87,8,0,0,113040,0,1,0,88,0,138,0,0,0
0,1,220,21,0,0,220,220,220,220,62,220,220,138,220,220,0,220,0,220,0,1,237,220,2149,21,220,236,220,0,220,22,0,220,220,139,0,220,220,220,61,220,0,2,-1,0,0,138,6,11909,91,7,0,0,113040,0,0,0,92,0,138,0,0,0
0,1,220,40,0,0,12,12,12,220,231,220,220,30,12,220,0,12,353,12,0,1,231,12,0,24,220,29,12,0,220,211,0,220,12,231,0,12,12,12,30,220,0,0,-1,0,0,6,10,12602,49,46,0,0,113044,0,0,0,86,1,6,0,0,0
0,1,250,30,0,0,12,12,12,97,249,97,217,30,12,97,0,12,353,12,0,1,182,12,0,30,250,29,12,0,217,30,0,250,12,43,0,12,12,12,30,217,0,1,-1,0,0,6,10,12603,62,32,0,0,113044,0,0,0,88,0,6,0,0,0
0,1,12,199,0,0,12,12,12,12,154,12,12,198,12,12,0,12,353,12,0,1,254,12,0,154,12,254,12,0,12,254,0,12,12,199,0,12,12,12,153,12,0,2,-1,0,0,6,10,12604,95,95,0,0,113044,0,0,0,91,1,6,0,0,0
0,1,88,14,0,0,9,9,48,40,83,40,255,161,48,40,0,9,0,113,0,1,251,48,350,83,88,30,48,0,255,251,7,88,9,14,0,113,113,113,64,255,0,0,-1,0,0,2,1,8498,90,90,0,0,113057,0,0,0,99,0,2,2,0,0
0,1,88,225,0,0,255,255,88,40,237,40,255,225,88,40,0,255,0,40,0,1,240,88,350,237,88,240,88,0,255,240,7,88,255,225,0,40,40,40,237,255,0,1,-1,0,0,2,1,8499,92,92,0,0,113057,0,0,0,88,0,2,0,0,0
0,1,12,53,0,0,12,12,12,12,248,12,12,42,12,12,0,12,0,12,0,1,254,12,350,248,12,253,12,0,12,254,0,12,12,53,0,12,12,12,236,12,0,2,-1,0,0,2,1,8500,94,94,0,0,113057,0,0,0,99,0,2,0,0,0
0,1,44,138,0,0,220,34,25,220,229,220,48,231,220,126,0,220,0,139,0,1,229,25,350,51,220,231,220,0,220,27,7,220,34,229,0,220,139,220,231,220,0,0,-1,0,0,94,13,10399,85,8,0,0,113058,0,0,0,95,0,94,0,0,0
0,1,220,141,0,0,225,220,220,14,27,14,220,27,14,220,0,225,0,220,0,1,185,220,350,51,14,170,14,0,225,29,7,14,220,31,0,14,220,14,23,225,0,1,-1,0,0,94,13,10400,90,5,0,0,113058,0,0,0,98,0,94,0,0,0
0,1,220,31,0,0,9,220,220,29,150,29,220,100,214,220,0,9,0,220,0,1,6,220,350,33,214,12,214,0,9,29,19,214,220,88,0,29,220,29,150,9,0,2,-1,0,0,94,13,10401,72,21,0,0,113058,0,0,0,96,0,94,0,0,0
0,1,119,205,0,0,0,0,119,182,229,182,0,231,119,182,0,0,0,182,0,1,229,119,350,195,119,231,119,0,0,187,7,119,0,230,0,182,182,182,231,0,0,0,-1,0,0,2,6,14866,71,19,0,76,113060,0,0,0,94,0,2,0,0,0
0,1,220,72,0,0,220,220,220,220,45,220,220,46,220,220,0,220,0,220,0,1,19,220,350,45,220,4,220,0,220,19,7,220,220,72,0,220,220,220,28,220,0,1,-1,0,0,2,6,14867,94,94,0,76,113060,0,0,0,94,0,2,0,0,0
0,1,220,66,0,0,220,220,220,220,109,220,220,54,220,220,0,220,0,220,0,1,28,220,350,109,220,0,220,0,220,28,0,220,220,66,0,220,220,220,93,220,0,2,-1,0,0,2,6,14868,96,96,0,76,113060,0,0,0,100,0,2,0,0,0
0,1,220,92,0,0,220,220,220,220,119,220,220,15,220,220,0,220,0,220,0,1,222,220,0,105,220,222,220,0,220,25,0,220,220,16,0,220,220,220,118,220,0,0,-1,0,0,2,1,7861,57,38,0,0,113142,0,0,0,88,0,2,0,0,0
0,1,160,48,0,0,191,191,160,94,35,94,191,29,160,94,0,191,0,94,0,1,35,160,0,126,160,29,160,0,191,162,0,160,191,37,0,94,94,94,29,191,0,1,-1,0,0,2,1,7862,91,6,0,0,113142,0,0,0,88,0,2,0,0,0
0,1,220,30,0,0,220,220,220,220,33,220,220,29,220,220,0,220,0,220,0,1,194,220,0,30,220,194,220,0,220,33,0,220,220,30,0,220,220,220,32,220,0,2,-1,0,0,1,1,7863,75,24,0,0,113142,0,0,0,93,0,1,0,0,0
0,1,220,64,0,0,220,220,220,220,100,220,220,64,220,220,0,220,0,220,0,1,1,220,2149,34,220,132,220,0,220,131,4,220,220,78,0,220,220,220,34,220,0,0,-1,0,0,7,1,11910,48,44,0,0,113146,0,1,0,96,0,7,0,0,0
0,1,12,64,0,0,12,12,12,12,231,12,12,231,12,12,0,12,0,12,0,1,231,12,2149,35,12,231,12,0,12,130,4,12,12,231,0,12,12,12,231,12,0,1,-1,0,0,7,1,11911,84,8,0,0,113146,0,1,0,96,0,7,0,0,0
0,1,220,174,0,0,220,220,220,220,30,220,220,30,220,220,0,220,0,220,0,1,30,220,2149,174,220,30,220,0,220,174,0,220,220,30,0,220,220,220,30,220,0,2,-1,0,0,7,1,11912,72,23,0,0,113146,0,0,0,100,0,7,0,0,0
0,1,220,61,0,0,220,220,220,220,79,220,220,61,220,220,0,220,0,220,0,1,42,220,39,41,220,24,220,0,220,23,7,220,220,154,0,220,220,220,41,220,0,0,-1,0,0,182,96,9927,56,39,0,0,113149,0,0,0,96,0,182,0,0,1
0,1,85,94,0,0,205,205,85,35,225,35,205,229,85,35,0,205,0,35,0,1,227,85,39,52,85,231,85,0,205,37,19,85,205,225,0,35,35,35,228,205,0,1,-1,0,0,182,96,9928,87,8,0,0,113149,0,0,0,90,1,182,0,0,1
0,1,220,80,0,0,220,220,220,220,113,220,220,65,220,220,0,220,0,220,0,1,0,220,39,168,220,0,220,0,220,248,7,220,220,66,0,220,220,220,112,220,0,2,-1,0,0,182,96,9929,78,8,0,0,113149,0,0,0,95,0,182,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,15591,0,0,0,0,113154,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,15592,0,0,0,0,113155,0,0,0,0,0,0,0,0,0
0,0,191,254,0,0,220,220,220,239,175,239,139,231,220,239,0,220,330,220,0,0,88,220,0,175,191,231,220,0,139,88,0,191,220,254,0,220,220,220,231,139,0,0,-1,0,0,1,1,10381,98,98,0,0,113182,0,0,0,100,0,1,0,0,0
0,0,12,106,0,0,12,12,12,12,159,12,12,30,12,12,0,12,330,12,0,0,169,12,0,159,12,30,12,0,12,169,0,12,12,106,0,12,12,12,30,12,0,1,-1,0,0,1,1,10382,97,97,0,0,113182,0,0,0,100,0,1,0,0,0
0,0,12,29,0,0,12,12,12,12,208,12,12,73,12,12,0,12,330,12,0,0,186,12,0,29,12,185,12,0,12,29,0,12,12,74,0,12,12,12,208,12,0,2,-1,0,0,1,1,10383,91,7,0,0,113182,0,0,0,89,0,1,0,0,0
0,1,158,69,0,0,164,164,158,55,31,55,164,35,158,55,0,164,0,55,0,1,151,158,350,49,158,156,158,0,164,51,7,158,164,36,0,55,55,55,29,164,0,0,-1,0,0,1,1,10405,79,14,0,0,113217,0,0,0,95,0,1,3,0,0
0,1,31,214,0,0,18,18,31,53,207,53,18,216,31,53,0,18,0,53,0,1,211,31,350,207,31,212,31,0,18,211,0,31,18,214,0,53,53,53,209,18,0,1,-1,0,0,5,1,10406,96,96,0,0,113217,0,0,0,99,0,1,3,0,0
0,1,220,31,0,0,220,220,220,220,31,220,220,29,220,220,0,220,0,220,0,1,31,220,350,31,220,29,220,0,220,31,0,220,220,31,0,220,220,220,29,220,0,2,-1,0,0,1,1,10407,94,94,0,0,113217,0,0,0,98,0,1,2,0,0
0,0,20,29,0,0,30,30,20,53,228,53,30,78,229,53,0,243,0,53,0,1,239,20,350,184,20,238,20,0,30,253,7,20,30,74,0,53,53,90,232,30,0,0,-1,0,0,94,1,9432,83,6,0,0,113222,0,0,0,100,0,1,0,0,0
0,0,234,80,0,0,12,250,234,12,37,12,250,90,48,79,0,41,0,79,0,1,29,234,350,79,12,27,12,0,12,83,7,12,250,86,0,12,79,97,39,12,0,1,-1,0,0,94,1,9433,80,11,0,0,113222,0,0,0,100,0,94,0,0,0
0,0,220,187,0,0,220,220,220,220,31,220,220,30,12,220,0,12,0,220,0,0,31,220,350,67,220,30,220,0,220,27,7,220,220,32,0,220,220,12,30,220,0,2,-1,0,0,94,1,9434,89,5,0,0,113222,0,0,0,100,0,94,0,0,0
0,1,220,174,0,1,220,220,220,220,34,220,220,30,220,220,0,220,0,220,0,1,49,220,2149,78,220,30,220,0,220,109,7,220,220,90,0,220,220,220,30,220,0,0,-1,0,0,51,6,11913,90,6,0,0,113257,0,0,0,100,0,51,0,0,0
0,1,12,30,0,1,12,12,12,12,230,12,12,231,220,12,0,220,0,12,0,1,230,12,2149,30,12,231,12,0,12,30,7,12,12,230,0,12,12,220,231,12,0,1,-1,0,0,51,6,11914,91,5,0,0,113257,0,0,0,100,0,51,0,0,0
0,1,220,21,0,0,220,220,220,220,60,220,220,33,220,220,0,220,0,220,0,1,245,220,2149,21,220,244,220,0,220,22,0,220,220,34,0,220,220,220,59,220,0,2,-1,0,0,5,1,11915,91,7,0,0,113257,0,0,0,92,0,5,0,0,0
0,1,177,28,0,0,203,203,177,51,28,51,203,29,177,51,0,203,0,51,0,1,28,177,0,28,177,30,177,0,203,28,7,177,203,28,0,51,51,51,30,203,0,0,-1,0,0,260,133,7625,95,95,0,89,113296,0,0,0,96,0,260,0,0,0
0,1,140,227,0,0,162,162,140,40,227,40,162,230,140,40,0,162,0,40,0,1,227,140,0,227,140,230,140,0,162,227,7,140,162,227,0,40,40,40,230,162,0,1,-1,0,0,260,133,7626,96,96,0,89,113296,0,0,0,96,1,260,0,0,0
0,1,12,137,0,0,12,12,12,12,174,12,12,141,12,12,0,12,0,12,0,1,252,12,0,174,12,253,12,0,12,252,7,12,12,137,0,12,12,12,177,12,0,2,-1,0,0,260,133,7627,97,97,0,76,113296,0,0,0,97,1,260,0,0,0
0,1,220,200,0,1,220,220,220,220,90,220,220,164,220,220,0,220,0,220,0,1,37,220,2149,121,220,40,220,0,220,2,0,220,220,167,0,220,220,220,87,220,0,0,-1,0,0,51,7,11916,77,11,0,0,113297,0,1,0,99,0,51,0,0,0
0,1,78,197,0,0,29,29,78,144,230,144,29,231,78,144,0,29,0,144,0,1,230,78,2149,196,78,231,78,0,29,195,0,78,29,230,0,144,144,144,231,29,0,1,-1,0,0,51,7,11917,74,13,0,0,113297,0,1,0,100,0,51,0,0,0
0,1,220,184,0,0,220,220,220,220,0,220,220,195,220,220,0,220,0,220,0,1,178,220,2149,0,220,189,220,0,220,178,0,220,220,184,0,220,220,220,0,220,0,2,-1,0,0,11,7,11918,100,100,0,0,113297,0,0,0,91,0,11,0,0,0
0,1,220,36,0,0,220,220,220,220,56,220,220,138,220,220,0,220,0,220,0,1,220,220,2149,90,220,18,220,0,220,231,0,220,220,33,0,220,220,220,47,220,0,0,-1,0,0,7,6,11919,62,29,0,0,113298,0,1,0,100,0,7,0,0,0
0,1,12,170,0,0,12,12,12,12,230,12,12,231,12,12,0,12,0,12,0,1,230,12,2149,170,12,231,12,0,12,171,0,12,12,229,0,12,12,12,231,12,0,1,-1,0,0,7,6,11920,79,7,0,0,113298,0,1,0,100,0,7,0,0,0
0,1,220,160,0,0,220,220,220,220,177,220,220,254,116,220,0,14,0,220,0,1,0,220,2149,116,220,0,220,0,220,13,0,220,220,254,0,220,220,160,177,220,0,2,-1,0,0,7,6,11921,85,14,0,0,113298,0,0,0,91,0,7,0,0,0
0,0,232,167,0,0,28,28,56,19,227,19,253,170,56,19,0,28,0,108,0,1,254,56,2149,76,232,22,56,0,253,24,0,232,28,0,0,108,108,108,75,253,0,0,-1,0,0,8,1,11922,78,10,0,0,113299,0,1,0,100,0,8,0,0,0
0,0,220,131,0,0,220,220,220,220,23,220,220,110,220,220,0,220,0,220,0,1,71,220,2149,54,220,69,220,0,220,248,0,220,220,109,0,220,220,220,24,220,0,1,-1,0,0,8,1,11923,70,21,0,0,113299,0,1,0,100,0,8,0,0,0
0,1,220,21,0,0,220,220,220,220,60,220,220,33,220,220,0,220,0,220,0,1,245,220,2149,21,220,244,220,0,220,22,0,220,220,34,0,220,220,220,59,220,0,2,-1,0,0,8,1,11924,91,7,0,0,113299,0,0,0,92,0,8,0,0,0
0,1,60,249,0,0,58,58,60,104,185,104,58,249,60,104,0,58,0,104,0,1,106,60,2149,185,60,106,60,0,58,106,7,60,58,249,0,104,104,104,185,58,0,0,-1,0,0,87,95,11925,96,96,0,0,113300,0,1,0,98,0,87,0,0,0
0,1,53,33,0,0,213,213,53,119,31,119,213,30,53,119,0,213,0,119,0,1,30,53,2149,31,53,30,53,0,213,30,0,53,213,33,0,119,119,119,30,213,0,1,-1,0,0,87,95,11926,98,98,0,0,113300,0,1,0,99,0,87,0,0,0
0,1,220,159,0,0,220,220,220,220,122,220,220,89,220,220,0,220,0,220,0,1,36,220,2149,175,220,36,220,0,220,82,0,220,220,89,0,220,220,220,122,220,0,2,-1,0,0,8,1,11927,59,40,0,0,113300,0,0,0,77,0,8,0,0,0
0,1,12,29,0,0,12,12,12,12,220,12,12,1,12,12,0,12,0,12,0,1,251,12,2149,30,12,254,12,0,12,30,7,12,12,0,0,12,12,12,224,12,0,0,-1,0,0,49,6,10477,55,34,0,0,113301,0,1,0,97,0,49,0,0,0
0,1,147,26,0,0,191,191,147,15,14,15,191,30,147,15,0,191,0,15,0,1,66,147,2149,14,147,30,147,0,191,66,7,147,191,26,0,15,15,15,30,191,0,1,-1,0,0,49,6,10478,98,98,0,0,113301,0,1,0,97,0,49,0,0,0
0,1,220,29,0,0,220,220,220,220,169,220,220,38,220,220,0,220,0,220,0,1,12,220,2149,29,220,11,220,0,220,29,0,220,220,39,0,220,220,220,169,220,0,2,-1,0,0,8,6,10479,75,23,0,0,113301,0,0,0,91,0,8,0,0,0
0,0,220,230,0,0,220,220,220,220,60,220,220,231,220,220,0,220,0,220,0,1,46,220,2149,230,220,231,220,0,220,230,0,220,220,144,0,220,220,220,231,220,0,0,-1,0,0,5,6,11928,60,25,0,0,113302,0,0,0,86,0,5,0,0,0
0,0,46,47,0,0,224,224,46,38,231,38,224,48,46,38,0,224,0,38,0,1,231,46,2149,37,46,216,46,0,224,217,0,46,224,231,0,38,38,38,38,224,0,1,-1,0,0,5,6,11929,61,26,0,0,113302,0,0,0,86,0,5,0,0,0
0,1,220,2,0,0,220,220,220,220,30,220,220,30,220,220,0,220,0,220,0,1,30,220,2149,179,220,30,220,0,220,236,0,220,220,30,0,220,220,220,30,220,0,2,-1,0,0,5,6,11930,91,8,0,0,113302,0,0,0,92,0,5,0,0,0
0,1,202,215,0,0,220,220,220,228,37,228,103,45,220,228,0,220,0,220,0,0,29,220,0,199,202,28,220,0,103,96,7,202,220,47,0,220,220,220,35,103,0,0,-1,0,0,196,51,7805,83,8,0,0,113316,0,0,0,100,0,196,0,0,0
0,1,220,247,0,0,12,12,12,220,207,220,220,30,12,220,0,12,0,12,0,0,208,12,0,247,220,30,12,0,220,248,7,220,12,206,0,12,12,12,30,220,0,2,-1,0,0,196,51,7806,49,37,0,0,113316,0,0,0,100,0,196,0,0,0
0,1,220,148,0,0,12,12,12,220,246,220,220,46,12,220,0,12,0,12,0,1,246,12,0,177,220,46,12,0,220,0,7,220,12,246,0,12,12,12,46,220,0,0,-1,0,0,196,51,7804,84,11,0,0,113317,0,0,0,100,0,196,0,0,0
0,1,220,1,0,0,220,220,220,220,176,220,220,148,220,220,0,220,0,220,0,1,0,220,0,1,220,48,220,0,220,1,7,220,220,147,0,220,220,220,175,220,0,2,-1,0,0,196,51,7803,30,26,0,0,113317,0,0,0,100,0,196,0,0,0
0,1,220,68,0,0,1,220,220,228,109,220,220,191,220,220,1,220,54,220,0,1,28,220,0,32,129,0,129,0,220,26,2,220,220,183,0,228,220,220,108,1,0,0,-1,0,0,267,138,12279,66,30,0,0,113356,0,0,0,99,0,267,0,0,0
0,1,48,77,0,0,134,17,48,38,215,77,17,80,48,77,1,17,54,77,0,1,175,48,0,47,246,184,246,0,17,16,7,48,17,72,0,38,77,77,254,134,0,1,-1,0,0,267,138,12280,66,30,0,0,113356,0,0,0,99,0,267,0,0,0
0,1,220,232,0,0,12,220,220,12,30,220,220,30,220,220,1,220,54,220,0,1,30,220,0,232,12,30,12,0,220,232,2,220,220,30,0,12,220,220,30,12,0,2,-1,0,0,267,138,12281,66,32,0,0,113356,0,0,0,99,0,267,0,0,0
0,0,220,224,0,0,220,220,220,220,13,220,220,20,12,220,0,152,330,220,0,1,160,220,0,224,220,152,220,0,220,224,0,220,220,26,0,220,220,37,11,220,0,0,-1,0,0,94,7,10390,82,14,0,0,113378,0,0,0,96,0,94,0,0,0
0,0,9,227,0,0,220,220,220,9,137,220,221,89,183,9,0,97,330,220,0,1,22,220,0,227,9,23,220,0,220,226,0,220,220,89,0,220,220,119,137,221,0,1,-1,0,0,94,7,10391,75,14,0,0,113378,0,0,0,95,1,94,0,0,0
0,0,220,35,0,0,220,220,220,220,228,34,220,61,150,220,0,104,330,220,0,1,235,220,0,30,220,233,220,0,104,207,0,150,220,61,0,220,220,34,226,220,0,2,-1,0,0,94,7,10392,91,6,0,0,113378,0,0,0,91,1,94,0,0,0
0,1,204,29,0,1,250,250,204,55,25,20,250,29,134,55,0,177,0,55,0,1,168,204,0,29,204,30,204,0,177,30,7,134,250,33,0,55,55,20,29,250,0,0,-1,0,0,254,129,12117,74,24,0,78,113394,0,0,0,91,0,252,0,0,1
0,1,12,226,0,1,12,12,12,12,179,12,12,231,220,12,0,220,0,12,0,1,143,12,0,226,12,231,12,0,12,226,0,12,12,209,0,12,12,220,231,12,0,1,-1,0,0,254,129,12118,63,33,0,78,113394,0,0,0,86,1,252,0,0,1
0,1,220,29,0,1,220,220,220,220,190,220,220,75,160,220,0,160,0,220,0,1,147,220,0,30,220,146,220,0,220,30,7,220,220,77,0,220,220,160,190,220,0,2,-1,0,0,254,129,12119,87,10,0,78,113394,0,0,0,95,1,252,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,14854,0,0,0,0,113446,0,0,0,0,0,0,0,0,0
0,0,220,30,0,0,220,220,220,220,87,220,220,31,220,220,0,220,56,220,0,1,19,220,0,30,220,31,220,0,220,30,11,220,220,195,0,220,220,220,31,220,0,0,-1,0,0,1,1,8071,46,39,0,0,113458,0,0,0,81,0,1,0,0,0
0,0,220,196,0,0,12,12,12,220,231,220,220,231,220,220,0,220,56,12,0,1,231,12,0,87,220,231,12,0,220,19,11,220,12,231,0,12,12,220,231,220,0,1,-1,0,0,1,1,8072,86,7,0,0,113458,0,0,0,81,0,1,0,0,0
0,0,220,220,0,0,220,220,220,220,37,220,220,52,220,220,0,220,56,220,0,1,219,220,0,220,220,220,220,0,220,220,0,220,220,52,0,220,220,220,37,220,0,2,-1,0,0,1,1,8073,91,5,0,0,113458,0,0,0,91,0,1,0,0,0
0,1,22,52,0,0,220,220,220,255,29,255,255,24,220,255,0,220,0,220,0,1,28,220,0,9,22,24,220,0,255,209,7,22,220,29,0,220,220,220,24,255,0,0,-1,0,0,160,82,8208,54,38,0,0,113573,0,0,0,86,0,160,0,1,0
0,1,58,28,0,0,212,212,23,255,204,255,13,30,23,255,0,212,0,255,0,1,225,23,0,28,58,30,23,0,13,28,7,58,212,38,0,255,255,255,30,13,0,2,-1,0,0,160,82,8209,86,12,0,0,113573,0,0,0,99,0,160,0,1,0
0,1,220,128,0,0,220,220,220,220,27,220,220,30,220,220,0,220,0,220,0,0,28,220,0,90,220,30,220,0,220,92,7,220,220,27,0,220,220,220,30,220,0,0,-1,0,0,145,51,8224,34,13,0,0,113576,0,0,0,85,0,145,0,0,0
0,1,12,220,0,0,12,12,12,12,220,12,12,220,12,12,0,12,0,12,0,1,220,12,0,220,12,220,12,0,12,220,0,12,12,220,0,12,12,12,220,12,0,1,-1,0,0,196,51,15085,0,0,0,0,113576,0,0,0,0,1,196,0,0,0
0,1,220,30,0,0,220,220,220,220,30,220,220,30,220,220,0,220,0,220,0,0,30,220,0,30,220,30,220,0,220,30,7,220,220,30,0,220,220,220,30,220,0,2,-1,0,0,145,51,8225,94,94,0,0,113576,0,0,0,98,0,145,0,0,0
0,1,168,136,0,0,255,255,168,56,121,56,255,138,168,56,0,255,0,56,0,0,33,168,0,69,168,0,168,0,255,0,12,168,255,196,0,56,56,56,70,255,0,0,-1,0,0,196,51,8105,42,22,0,89,113588,0,0,0,99,0,196,0,0,0
